period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
6/1/2014,6/30/2014,"Woodford County, KY",Kentucky,KY,Single Family Residential," $202,500.00 "," $194,900.00 ", 30.00 , 25.00 , 30.00 , 144.00 , 4.80 , 35.00 ,95.56%,10.00%
6/1/2014,6/30/2014,"Monmouth County, NJ",New Jersey,NJ,Single Family Residential," $395,000.00 "," $388,900.00 ", 567.00 , 229.00 , 796.00 ," 3,085.00 ", 5.40 , 102.00 ,96.17%,10.93%
6/1/2014,6/30/2014,"Yazoo County, MS",Mississippi,MS,Single Family Residential," $68,000.00 "," $71,250.00 ", 5.00 , 2.00 , 4.00 , 39.00 , 7.80 , 217.00 ,99.37%,20.00%
6/1/2014,6/30/2014,"Fresno County, CA",California,CA,Single Family Residential," $212,000.00 "," $214,000.00 ", 704.00 , 568.00 , 901.00 ," 1,895.00 ", 2.70 , 29.00 ,99.87%,10.94%
6/1/2014,6/30/2014,"Collier County, FL",Florida,FL,Single Family Residential," $380,000.00 "," $279,900.00 ", 576.00 , 217.00 , 462.00 ," 2,581.00 ", 4.50 , 131.00 ,95.60%,10.42%
6/1/2014,6/30/2014,"Skamania County, WA",Washington,WA,Single Family Residential," $151,500.00 "," $299,900.00 ", 11.00 , 11.00 , 12.00 , 35.00 , 3.20 , 355.00 ,97.53%,18.18%
6/1/2014,6/30/2014,"Coconino County, AZ",Arizona,AZ,Single Family Residential," $312,000.00 "," $308,000.00 ", 110.00 , 69.00 , 176.00 , 705.00 , 6.40 , 89.00 ,98.57%,16.36%
6/1/2014,6/30/2014,"Marion County, OH",Ohio,OH,Single Family Residential," $110,000.00 "," $104,500.00 ", 45.00 , 20.00 , 67.00 , 360.00 , 8.00 , 197.00 ,91.62%,6.67%
6/1/2014,6/30/2014,"Polk County, TN",Tennessee,TN,Single Family Residential," $200,099.00 "," $67,400.00 ", 3.00 ,, 4.00 , 22.00 , 7.30 , 420.00 ,96.31%,66.67%
6/1/2014,6/30/2014,"Rankin County, MS",Mississippi,MS,Single Family Residential," $159,900.00 "," $169,900.00 ", 157.00 , 63.00 , 150.00 , 779.00 , 5.00 , 128.00 ,96.81%,9.55%
6/1/2014,6/30/2014,"Honolulu County, HI",Hawaii,HI,Single Family Residential," $700,000.00 "," $475,000.00 ", 297.00 , 188.00 , 410.00 ," 1,346.00 ", 4.50 , 82.00 ,98.58%,28.96%
6/1/2014,6/30/2014,"Wahkiakum County, WA",Washington,WA,Single Family Residential," $182,000.00 "," $228,500.00 ", 2.00 , 5.00 , 10.00 , 45.00 , 22.50 , 6.00 ,96.92%,0.00%
6/1/2014,6/30/2014,"Haskell County, OK",Oklahoma,OK,Single Family Residential," $132,500.00 "," $121,950.00 ", 2.00 ,, 2.00 , 9.00 , 4.50 , 317.00 ,86.43%,0.00%
6/1/2014,6/30/2014,"Kit Carson County, CO",Colorado,CO,Single Family Residential," $88,750.00 "," $109,500.00 ", 6.00 , 3.00 , 4.00 , 25.00 , 4.20 , 166.00 ,90.56%,0.00%
6/1/2014,6/30/2014,"Poquoson, VA",Virginia,VA,Single Family Residential," $350,000.00 "," $253,000.00 ", 13.00 , 4.00 , 13.00 , 83.00 , 6.40 , 66.00 ,98.62%,7.69%
6/1/2014,6/30/2014,"Gloucester County, NJ",New Jersey,NJ,Single Family Residential," $199,950.00 "," $199,900.00 ", 272.00 , 195.00 , 409.00 ," 1,712.00 ", 6.30 , 39.00 ,96.26%,13.97%
6/1/2014,6/30/2014,"Berkeley County, SC",South Carolina,SC,Single Family Residential," $187,000.00 "," $199,900.00 ", 291.00 , 119.00 , 328.00 ," 1,324.00 ", 4.50 , 115.00 ,98.27%,17.53%
6/1/2014,6/30/2014,"Wilkes County, NC",North Carolina,NC,Single Family Residential," $114,500.00 "," $115,000.00 ", 29.00 , 9.00 , 29.00 , 166.00 , 5.70 , 151.00 ,93.03%,6.90%
6/1/2014,6/30/2014,"Livingston Parish, LA",Louisiana,LA,Single Family Residential," $164,167.00 "," $164,900.00 ", 163.00 , 71.00 , 166.00 , 684.00 , 4.20 , 111.00 ,98.37%,13.50%
6/1/2014,6/30/2014,"Cobb County, GA",Georgia,GA,Single Family Residential," $239,000.00 "," $225,000.00 ", 986.00 , 728.00 ," 1,173.00 "," 3,190.00 ", 3.20 , 32.00 ,97.58%,17.85%
6/1/2014,6/30/2014,"Jones County, TX",Texas,TX,Single Family Residential," $160,000.00 "," $122,500.00 ", 9.00 , 5.00 , 12.00 , 48.00 , 5.30 , 77.00 ,94.17%,11.11%
6/1/2014,6/30/2014,"Uintah County, UT",Utah,UT,Single Family Residential," $200,000.00 "," $194,450.00 ", 35.00 , 17.00 , 51.00 , 259.00 , 7.40 , 118.00 ,97.57%,8.57%
6/1/2014,6/30/2014,"Washington County, NE",Nebraska,NE,Single Family Residential," $155,000.00 "," $194,500.00 ", 14.00 , 16.00 , 16.00 , 85.00 , 6.10 , 13.00 ,97.86%,14.29%
6/1/2014,6/30/2014,"Franklin County, OH",Ohio,OH,Single Family Residential," $170,900.00 "," $149,900.00 "," 1,485.00 "," 1,271.00 "," 1,795.00 "," 3,683.00 ", 2.50 , 24.00 ,97.57%,20.00%
6/1/2014,6/30/2014,"Lincoln County, MN",Minnesota,MN,Single Family Residential," $32,500.00 "," $269,900.00 ", 4.00 ,, 1.00 , 28.00 , 7.00 , 384.00 ,75.19%,0.00%
6/1/2014,6/30/2014,"Macomb County, MI",Michigan,MI,Single Family Residential," $129,500.00 "," $135,000.00 "," 1,009.00 ", 983.00 ," 1,439.00 "," 2,862.00 ", 2.80 , 21.00 ,97.33%,24.58%
6/1/2014,6/30/2014,"Fayette County, OH",Ohio,OH,Single Family Residential," $81,000.00 "," $92,400.00 ", 27.00 , 24.00 , 40.00 , 131.00 , 4.90 , 51.00 ,92.40%,18.52%
6/1/2014,6/30/2014,"Oconee County, SC",South Carolina,SC,Single Family Residential," $202,000.00 "," $190,211.50 ", 69.00 , 30.00 , 92.00 , 501.00 , 7.30 , 101.00 ,94.15%,5.80%
6/1/2014,6/30/2014,"Simpson County, MS",Mississippi,MS,Single Family Residential," $84,000.00 "," $220,000.00 ", 3.00 , 2.00 , 3.00 , 53.00 , 17.70 , 85.00 ,93.33%,0.00%
6/1/2014,6/30/2014,"Rutland County, VT",Vermont,VT,Single Family Residential," $132,000.00 "," $169,500.00 ", 35.00 , 8.00 , 104.00 , 489.00 , 14.00 , 220.00 ,90.07%,0.00%
6/1/2014,6/30/2014,"Vance County, NC",North Carolina,NC,Single Family Residential," $82,500.00 "," $111,150.00 ", 12.00 , 9.00 , 30.00 , 185.00 , 15.40 , 44.00 ,94.30%,33.33%
6/1/2014,6/30/2014,"Campbell County, KY",Kentucky,KY,Single Family Residential," $146,837.50 "," $129,450.00 ", 96.00 , 54.00 , 135.00 , 581.00 , 6.10 , 86.00 ,96.06%,10.42%
6/1/2014,6/30/2014,"Canadian County, OK",Oklahoma,OK,Single Family Residential," $169,900.00 "," $156,900.00 ", 267.00 , 163.00 ,,, 3.00 ,,98.22%,17.98%
6/1/2014,6/30/2014,"Searcy County, AR",Arkansas,AR,Single Family Residential," $32,000.00 "," $88,500.00 ", 2.00 , 1.00 , 3.00 , 21.00 , 10.50 , 155.00 ,100.13%,50.00%
6/1/2014,6/30/2014,"Bibb County, GA",Georgia,GA,Single Family Residential," $77,500.00 "," $90,500.00 ", 16.00 , 15.00 , 62.00 , 235.00 , 14.70 , 41.00 ,93.53%,12.50%
6/1/2014,6/30/2014,"Bates County, MO",Missouri,MO,Single Family Residential," $120,750.00 "," $244,500.00 ", 12.00 ,, 10.00 ,, 5.80 , 88.00 ,,
6/1/2014,6/30/2014,"Madison County, IL",Illinois,IL,Single Family Residential," $126,000.00 "," $139,900.00 ", 290.00 ,, 358.00 ," 1,491.00 ", 5.10 , 99.00 ,95.08%,4.83%
6/1/2014,6/30/2014,"Mower County, MN",Minnesota,MN,Single Family Residential," $113,000.00 "," $105,850.00 ", 65.00 , 36.00 , 71.00 , 250.00 , 3.80 , 165.00 ,95.84%,12.31%
6/1/2014,6/30/2014,"Phillips County, AR",Arkansas,AR,Single Family Residential," $68,224.00 ",, 1.00 , 1.00 ,,,, 35.00 ,97.46%,0.00%
6/1/2014,6/30/2014,"Somerset County, NJ",New Jersey,NJ,Single Family Residential," $395,000.00 "," $425,000.00 ", 423.00 , 26.00 , 83.00 , 329.00 , 0.80 , 24.00 ,97.35%,16.08%
6/1/2014,6/30/2014,"Shiawassee County, MI",Michigan,MI,Single Family Residential," $82,050.50 "," $87,500.00 ", 62.00 , 40.00 , 100.00 , 413.00 , 6.70 , 88.00 ,95.81%,20.97%
6/1/2014,6/30/2014,"Hall County, GA",Georgia,GA,Single Family Residential," $189,000.00 "," $174,900.00 ", 216.00 , 146.00 , 297.00 ," 1,083.00 ", 5.00 , 65.00 ,97.94%,25.00%
6/1/2014,6/30/2014,"Hillsborough County, NH",New Hampshire,NH,Single Family Residential," $247,000.00 "," $228,750.00 ", 383.00 , 233.00 , 478.00 ," 1,597.00 ", 4.20 , 76.00 ,98.31%,27.15%
6/1/2014,6/30/2014,"Sharp County, AR",Arkansas,AR,Single Family Residential," $38,500.00 "," $78,750.00 ", 8.00 , 3.00 , 17.00 , 124.00 , 15.50 , 210.00 ,83.86%,0.00%
6/1/2014,6/30/2014,"Calhoun County, MI",Michigan,MI,Single Family Residential," $84,750.00 "," $111,750.00 ", 118.00 , 49.00 , 187.00 , 734.00 , 6.20 , 147.00 ,95.26%,11.02%
6/1/2014,6/30/2014,"Rutherford County, TN",Tennessee,TN,Single Family Residential," $174,900.00 "," $179,900.00 ", 496.00 , 365.00 , 638.00 ," 1,687.00 ", 3.40 , 58.00 ,98.47%,17.74%
6/1/2014,6/30/2014,"Placer County, CA",California,CA,Single Family Residential," $385,000.00 "," $399,900.00 ", 557.00 , 574.00 , 844.00 ," 1,778.00 ", 3.20 , 19.00 ,98.88%,23.70%
6/1/2014,6/30/2014,"Greenwood County, SC",South Carolina,SC,Single Family Residential," $81,500.00 "," $87,400.00 ", 4.00 , 2.00 , 6.00 , 18.00 , 4.50 , 101.00 ,97.32%,0.00%
6/1/2014,6/30/2014,"Mille Lacs County, MN",Minnesota,MN,Single Family Residential," $120,000.00 "," $149,900.00 ", 33.00 , 24.00 , 71.00 , 235.00 , 7.10 , 35.00 ,95.97%,27.27%
6/1/2014,6/30/2014,"Washington County, ME",Maine,ME,Single Family Residential," $100,000.00 ",, 7.00 ,,, 1.00 , 0.10 ,,94.62%,14.29%
6/1/2014,6/30/2014,"Rice County, MN",Minnesota,MN,Single Family Residential," $169,976.00 "," $199,900.00 ", 81.00 , 58.00 , 88.00 , 306.00 , 3.80 , 41.00 ,97.31%,19.75%
6/1/2014,6/30/2014,"Madison County, VA",Virginia,VA,Single Family Residential," $209,000.00 "," $252,000.00 ", 11.00 , 1.00 , 18.00 , 129.00 , 11.70 , 40.00 ,94.12%,9.09%
6/1/2014,6/30/2014,"Jackson County, AL",Alabama,AL,Single Family Residential," $97,718.50 "," $95,500.00 ", 7.00 , 4.00 , 21.00 , 88.00 , 12.60 , 74.00 ,97.83%,14.29%
6/1/2014,6/30/2014,"San Benito County, CA",California,CA,Single Family Residential," $420,000.00 "," $459,000.00 ", 49.00 , 39.00 , 58.00 , 104.00 , 2.10 , 27.00 ,98.57%,34.69%
6/1/2014,6/30/2014,"Cleveland County, AR",Arkansas,AR,Single Family Residential," $44,000.00 "," $84,250.00 ", 1.00 ,, 2.00 , 11.00 , 11.00 , 17.00 ,88.18%,0.00%
6/1/2014,6/30/2014,"Dent County, MO",Missouri,MO,Single Family Residential," $79,000.00 "," $71,950.00 ", 7.00 , 2.00 , 14.00 , 37.00 , 5.30 , 128.00 ,94.34%,14.29%
6/1/2014,6/30/2014,"Fort Bend County, TX",Texas,TX,Single Family Residential," $289,000.50 "," $289,900.00 "," 1,244.00 "," 1,047.00 "," 1,443.00 "," 2,509.00 ", 2.00 , 20.00 ,98.36%,22.75%
6/1/2014,6/30/2014,"Hampton County, SC",South Carolina,SC,Single Family Residential," $57,750.00 "," $45,950.00 ", 2.00 ,, 2.00 , 23.00 , 11.50 , 294.00 ,87.79%,0.00%
6/1/2014,6/30/2014,"Barron County, WI",Wisconsin,WI,Single Family Residential," $131,600.00 "," $147,000.00 ", 64.00 , 32.00 , 110.00 , 434.00 , 6.80 , 99.00 ,94.50%,17.19%
6/1/2014,6/30/2014,"Van Wert County, OH",Ohio,OH,Single Family Residential," $24,297.50 "," $34,999.00 ", 2.00 , 2.00 , 11.00 , 36.00 , 18.00 , 63.00 ,96.76%,50.00%
6/1/2014,6/30/2014,"Audubon County, IA",Iowa,IA,Single Family Residential," $66,000.00 "," $36,500.00 ", 7.00 , 3.00 , 3.00 , 23.00 , 3.30 , 137.00 ,94.71%,0.00%
6/1/2014,6/30/2014,"Holmes County, OH",Ohio,OH,Single Family Residential," $132,500.00 "," $225,000.00 ", 4.00 , 7.00 , 13.00 , 64.00 , 16.00 , 85.00 ,95.51%,0.00%
6/1/2014,6/30/2014,"Washington County, MS",Mississippi,MS,Single Family Residential," $25,379.00 "," $33,550.00 ", 3.00 , 1.00 , 2.00 , 6.00 , 2.00 , 153.00 ,108.60%,66.67%
6/1/2014,6/30/2014,"Loudoun County, VA",Virginia,VA,Single Family Residential," $599,950.00 "," $446,919.00 ", 374.00 , 275.00 , 471.00 ," 1,239.00 ", 3.30 , 21.00 ,98.99%,16.31%
6/1/2014,6/30/2014,"Defiance County, OH",Ohio,OH,Single Family Residential," $85,000.00 "," $99,900.00 ", 40.00 , 22.00 , 61.00 , 232.00 , 5.80 , 113.00 ,93.11%,2.50%
6/1/2014,6/30/2014,"Grant County, WA",Washington,WA,Single Family Residential," $159,000.00 "," $175,263.50 ", 79.00 , 53.00 , 109.00 , 469.00 , 5.90 , 45.00 ,97.02%,17.72%
6/1/2014,6/30/2014,"Garland County, AR",Arkansas,AR,Single Family Residential," $175,000.00 "," $179,000.00 ", 91.00 , 50.00 , 127.00 , 635.00 , 7.00 , 69.00 ,94.83%,7.69%
6/1/2014,6/30/2014,"Idaho County, ID",Idaho,ID,Single Family Residential," $166,500.00 "," $158,000.00 ", 8.00 , 1.00 , 18.00 , 88.00 , 11.00 , 264.00 ,91.96%,0.00%
6/1/2014,6/30/2014,"Ventura County, CA",California,CA,Single Family Residential," $550,000.00 "," $515,250.00 ", 556.00 , 457.00 , 665.00 ," 1,446.00 ", 2.60 , 21.00 ,98.77%,26.44%
6/1/2014,6/30/2014,"Ottawa County, MI",Michigan,MI,Single Family Residential," $167,750.00 "," $174,900.00 ", 322.00 , 180.00 , 327.00 , 978.00 , 3.00 , 79.00 ,97.64%,21.74%
6/1/2014,6/30/2014,"Chelan County, WA",Washington,WA,Single Family Residential," $245,000.00 "," $266,750.00 ", 47.00 , 30.00 , 90.00 , 291.00 , 6.20 , 50.00 ,96.39%,12.77%
6/1/2014,6/30/2014,"Gilpin County, CO",Colorado,CO,Single Family Residential," $239,000.00 "," $304,950.00 ", 18.00 , 9.00 , 37.00 , 93.00 , 5.20 , 84.00 ,94.22%,11.11%
6/1/2014,6/30/2014,"Morgan County, CO",Colorado,CO,Single Family Residential," $164,550.00 "," $139,900.00 ", 30.00 , 26.00 , 36.00 , 94.00 , 3.10 , 42.00 ,98.39%,26.67%
6/1/2014,6/30/2014,"Ellis County, TX",Texas,TX,Single Family Residential," $164,950.00 "," $174,950.00 ", 200.00 , 175.00 , 236.00 , 634.00 , 3.20 , 38.00 ,97.84%,14.00%
6/1/2014,6/30/2014,"Washington County, MN",Minnesota,MN,Single Family Residential," $285,000.00 "," $259,900.00 ", 331.00 , 225.00 , 412.00 ," 1,044.00 ", 3.20 , 34.00 ,98.68%,22.66%
6/1/2014,6/30/2014,"Stephens County, TX",Texas,TX,Single Family Residential," $125,000.00 "," $199,000.00 ", 3.00 , 2.00 , 3.00 , 38.00 , 12.70 , 108.00 ,92.38%,0.00%
6/1/2014,6/30/2014,"King County, WA",Washington,WA,Single Family Residential," $461,495.00 "," $425,000.00 "," 2,431.00 "," 2,291.00 "," 2,932.00 "," 4,277.00 ", 1.80 , 10.00 ,100.91%,42.29%
6/1/2014,6/30/2014,"Carroll County, MS",Mississippi,MS,Single Family Residential," $16,000.00 ",, 1.00 , 1.00 ,, 1.00 , 1.00 , 50.00 ,84.21%,0.00%
6/1/2014,6/30/2014,"Wyandotte County, KS",Kansas,KS,Single Family Residential," $83,250.00 "," $89,900.00 ", 135.00 ,, 163.00 ,, 5.20 , 73.00 ,,
6/1/2014,6/30/2014,"Niagara County, NY",New York,NY,Single Family Residential," $100,350.00 "," $119,000.00 ", 140.00 , 69.00 , 295.00 ," 1,116.00 ", 8.00 , 105.00 ,95.81%,13.57%
6/1/2014,6/30/2014,"Chambers County, TX",Texas,TX,Single Family Residential," $173,591.00 "," $169,900.00 ", 48.00 , 47.00 , 51.00 , 123.00 , 2.60 , 29.00 ,97.61%,18.75%
6/1/2014,6/30/2014,"Lamoille County, VT",Vermont,VT,Single Family Residential," $177,000.00 "," $317,950.00 ", 22.00 , 8.00 , 63.00 , 235.00 , 10.70 , 139.00 ,94.31%,9.09%
6/1/2014,6/30/2014,"McLeod County, MN",Minnesota,MN,Single Family Residential," $129,900.00 "," $154,900.00 ", 37.00 , 39.00 , 62.00 , 223.00 , 6.00 , 41.00 ,98.52%,21.62%
6/1/2014,6/30/2014,"Lee County, TX",Texas,TX,Single Family Residential," $160,000.00 "," $269,500.00 ", 3.00 , 3.00 , 8.00 , 34.00 , 11.30 , 59.00 ,99.35%,33.33%
6/1/2014,6/30/2014,"Effingham County, GA",Georgia,GA,Single Family Residential," $169,900.00 "," $150,000.00 ", 80.00 , 24.00 , 88.00 , 421.00 , 5.30 , 135.00 ,98.15%,27.50%
6/1/2014,6/30/2014,"Warren County, NJ",New Jersey,NJ,Single Family Residential," $225,500.00 "," $210,000.00 ", 95.00 , 4.00 , 35.00 , 116.00 , 1.20 , 57.00 ,94.95%,7.37%
6/1/2014,6/30/2014,"Monroe County, NY",New York,NY,Single Family Residential," $137,250.00 "," $129,900.00 ", 764.00 , 439.00 ," 1,033.00 "," 3,811.00 ", 5.00 , 88.00 ,97.16%,19.24%
6/1/2014,6/30/2014,"Bollinger County, MO",Missouri,MO,Single Family Residential," $185,000.00 "," $82,000.00 ", 1.00 ,, 1.00 , 17.00 , 17.00 , 180.00 ,100.00%,0.00%
6/1/2014,6/30/2014,"White County, AR",Arkansas,AR,Single Family Residential," $125,512.00 "," $133,200.00 ", 83.00 , 44.00 , 105.00 , 396.00 , 4.80 , 78.00 ,96.15%,7.23%
6/1/2014,6/30/2014,"Wood County, WI",Wisconsin,WI,Single Family Residential," $108,000.00 "," $112,900.00 ", 73.00 , 32.00 , 107.00 , 522.00 , 7.20 , 114.00 ,96.38%,6.85%
6/1/2014,6/30/2014,"Powhatan County, VA",Virginia,VA,Single Family Residential," $205,000.00 "," $291,875.00 ", 37.00 , 28.00 , 38.00 , 216.00 , 5.80 , 70.00 ,96.16%,5.41%
6/1/2014,6/30/2014,"Madison County, AL",Alabama,AL,Single Family Residential," $179,500.00 "," $180,000.00 ", 441.00 , 179.00 , 404.00 ," 1,805.00 ", 4.10 , 113.00 ,97.57%,22.45%
6/1/2014,6/30/2014,"Kandiyohi County, MN",Minnesota,MN,Single Family Residential," $155,000.00 "," $157,449.50 ", 57.00 , 26.00 , 69.00 , 314.00 , 5.50 , 247.00 ,95.88%,15.79%
6/1/2014,6/30/2014,"Saginaw County, MI",Michigan,MI,Single Family Residential," $83,500.00 "," $89,900.00 ", 161.00 , 126.00 , 265.00 , 925.00 , 5.70 , 65.00 ,92.74%,10.56%
6/1/2014,6/30/2014,"Mills County, IA",Iowa,IA,Single Family Residential," $95,750.00 "," $133,950.00 ", 2.00 , 4.00 , 6.00 , 22.00 , 11.00 , 256.00 ,95.23%,0.00%
6/1/2014,6/30/2014,"Latah County, ID",Idaho,ID,Single Family Residential," $220,000.00 "," $259,950.00 ", 59.00 , 20.00 , 33.00 , 168.00 , 2.80 , 111.00 ,98.05%,10.17%
6/1/2014,6/30/2014,"Solano County, CA",California,CA,Single Family Residential," $310,000.00 "," $325,000.00 ", 413.00 , 434.00 , 541.00 , 706.00 , 1.70 , 14.00 ,100.49%,47.22%
6/1/2014,6/30/2014,"Madison County, OH",Ohio,OH,Single Family Residential," $135,100.00 "," $142,400.00 ", 31.00 , 29.00 , 53.00 , 185.00 , 6.00 , 58.00 ,96.22%,9.68%
6/1/2014,6/30/2014,"Hancock County, ME",Maine,ME,Single Family Residential," $210,000.00 ",, 49.00 ,,,,,,93.02%,4.08%
6/1/2014,6/30/2014,"Adams County, ID",Idaho,ID,Single Family Residential," $250,000.00 "," $229,250.00 ", 7.00 ,, 10.00 , 41.00 , 5.90 , 355.00 ,95.59%,0.00%
6/1/2014,6/30/2014,"Plaquemines Parish, LA",Louisiana,LA,Single Family Residential," $207,872.00 "," $153,700.00 ", 15.00 , 4.00 , 15.00 , 80.00 , 5.30 , 248.00 ,96.00%,13.33%
6/1/2014,6/30/2014,"Sumner County, TN",Tennessee,TN,Single Family Residential," $215,500.00 "," $212,000.00 ", 320.00 , 247.00 , 405.00 ," 1,280.00 ", 4.00 , 61.00 ,97.81%,21.25%
6/1/2014,6/30/2014,"Morrow County, OH",Ohio,OH,Single Family Residential," $142,375.00 "," $148,350.00 ", 20.00 , 21.00 , 46.00 , 130.00 , 6.50 , 35.00 ,98.03%,25.00%
6/1/2014,6/30/2014,"Mineral County, NV",Nevada,NV,Single Family Residential," $44,500.00 "," $54,950.00 ", 1.00 ,, 4.00 , 18.00 , 18.00 , 339.00 ,100.00%,0.00%
6/1/2014,6/30/2014,"Jackson County, MS",Mississippi,MS,Single Family Residential," $125,500.00 "," $124,900.00 ", 125.00 , 45.00 , 139.00 , 982.00 , 7.90 , 135.00 ,95.35%,13.60%
6/1/2014,6/30/2014,"Muskogee County, OK",Oklahoma,OK,Single Family Residential," $94,500.00 "," $87,355.00 ", 43.00 , 40.00 , 96.00 , 308.00 , 7.20 , 71.00 ,93.80%,13.95%
6/1/2014,6/30/2014,"Anne Arundel County, MD",Maryland,MD,Single Family Residential," $380,000.00 "," $339,000.00 ", 541.00 , 371.00 , 734.00 ," 2,349.00 ", 4.30 , 35.00 ,98.38%,16.08%
6/1/2014,6/30/2014,"Meeker County, MN",Minnesota,MN,Single Family Residential," $142,950.00 "," $162,900.00 ", 22.00 , 19.00 , 40.00 , 169.00 , 7.70 , 60.00 ,96.23%,22.73%
6/1/2014,6/30/2014,"Darke County, OH",Ohio,OH,Single Family Residential," $89,500.00 "," $129,900.00 ", 6.00 , 3.00 , 20.00 , 118.00 , 19.70 , 125.00 ,97.80%,16.67%
6/1/2014,6/30/2014,"Garrett County, MD",Maryland,MD,Single Family Residential," $240,000.00 "," $224,900.00 ", 20.00 , 21.00 , 81.00 , 428.00 , 21.40 , 252.00 ,90.52%,0.00%
6/1/2014,6/30/2014,"Carroll County, OH",Ohio,OH,Single Family Residential," $118,000.00 "," $125,900.00 ", 14.00 , 13.00 , 32.00 , 142.00 , 10.10 , 23.00 ,97.92%,21.43%
6/1/2014,6/30/2014,"Rowan County, NC",North Carolina,NC,Single Family Residential," $104,000.00 "," $119,900.00 ", 97.00 ,, 174.00 , 847.00 , 8.70 , 122.00 ,94.85%,15.46%
6/1/2014,6/30/2014,"Okanogan County, WA",Washington,WA,Single Family Residential," $168,250.00 "," $178,200.00 ", 26.00 , 27.00 , 89.00 , 400.00 , 15.40 , 61.00 ,94.70%,3.85%
6/1/2014,6/30/2014,"Bradley County, TN",Tennessee,TN,Single Family Residential," $154,900.00 "," $150,900.00 ", 6.00 ,, 3.00 , 9.00 , 1.50 ,,91.82%,0.00%
6/1/2014,6/30/2014,"Bracken County, KY",Kentucky,KY,Single Family Residential," $76,450.00 "," $79,900.00 ", 8.00 , 6.00 , 9.00 , 36.00 , 4.50 , 58.00 ,90.41%,0.00%
6/1/2014,6/30/2014,"Franklin City County, VA",Virginia,VA,Single Family Residential," $100,950.00 "," $65,000.00 ", 8.00 ,, 10.00 , 58.00 , 7.30 , 145.00 ,91.49%,0.00%
6/1/2014,6/30/2014,"Randolph County, IL",Illinois,IL,Single Family Residential," $73,000.00 "," $77,000.00 ", 13.00 , 5.00 , 12.00 , 64.00 , 4.90 , 162.00 ,91.52%,7.69%
6/1/2014,6/30/2014,"Cumberland County, NJ",New Jersey,NJ,Single Family Residential," $127,000.00 "," $138,900.00 ", 77.00 , 51.00 , 167.00 , 839.00 , 10.90 , 81.00 ,95.28%,16.88%
6/1/2014,6/30/2014,"Yuba County, CA",California,CA,Single Family Residential," $225,000.00 "," $189,900.00 ", 10.00 , 1.00 , 1.00 , 5.00 , 0.50 ,,100.41%,50.00%
6/1/2014,6/30/2014,"Franklin County, VT",Vermont,VT,Single Family Residential," $189,550.00 "," $196,900.00 ", 46.00 , 16.00 , 63.00 , 297.00 , 6.50 , 123.00 ,94.86%,10.87%
6/1/2014,6/30/2014,"Brown County, TX",Texas,TX,Single Family Residential," $113,300.00 "," $109,000.00 ", 32.00 , 16.00 , 65.00 , 306.00 , 9.60 , 119.00 ,94.48%,9.38%
6/1/2014,6/30/2014,"Polk County, NC",North Carolina,NC,Single Family Residential," $200,000.00 "," $212,450.00 ", 25.00 , 5.00 , 33.00 , 120.00 , 4.80 , 241.00 ,95.32%,12.00%
6/1/2014,6/30/2014,"Summit County, UT",Utah,UT,Single Family Residential," $635,000.00 "," $799,000.00 ", 67.00 , 50.00 , 202.00 , 614.00 , 9.20 , 65.00 ,96.88%,16.42%
6/1/2014,6/30/2014,"Sevier County, TN",Tennessee,TN,Single Family Residential," $159,000.00 "," $209,900.00 ", 74.00 , 8.00 , 63.00 , 588.00 , 7.90 , 359.00 ,94.27%,14.86%
6/1/2014,6/30/2014,"Wayne County, MI",Michigan,MI,Single Family Residential," $75,559.50 "," $84,900.00 "," 1,725.00 "," 1,573.00 "," 2,537.00 "," 6,416.00 ", 3.70 , 22.00 ,97.14%,23.30%
6/1/2014,6/30/2014,"Bond County, IL",Illinois,IL,Single Family Residential," $78,000.00 "," $82,750.00 ", 9.00 ,, 14.00 , 59.00 , 6.60 , 115.00 ,93.97%,22.22%
6/1/2014,6/30/2014,"Butts County, GA",Georgia,GA,Single Family Residential," $104,950.00 "," $96,000.00 ", 18.00 , 20.00 , 30.00 , 156.00 , 8.70 , 59.00 ,92.32%,0.00%
6/1/2014,6/30/2014,"Sherman County, OR",Oregon,OR,Single Family Residential," $82,660.00 "," $109,999.50 ", 1.00 ,, 2.00 , 2.00 , 2.00 , 263.00 ,97.36%,0.00%
6/1/2014,6/30/2014,"Desha County, AR",Arkansas,AR,Single Family Residential," $40,250.00 "," $114,500.00 ", 4.00 , 1.00 , 2.00 , 6.00 , 1.50 , 39.00 ,96.89%,25.00%
6/1/2014,6/30/2014,"Yellow Medicine County, MN",Minnesota,MN,Single Family Residential," $69,476.00 "," $83,900.00 ", 10.00 , 2.00 , 3.00 , 46.00 , 4.60 , 210.00 ,95.00%,20.00%
6/1/2014,6/30/2014,"Coweta County, GA",Georgia,GA,Single Family Residential," $191,150.00 "," $199,500.00 ", 238.00 , 195.00 , 299.00 , 815.00 , 3.40 , 37.00 ,98.02%,19.33%
